"","returnerId","kickerId","gameId","playId","playDescription","quarter","down","yardsToGo","possessionTeam","specialTeamsPlayType","specialTeamsResult","kickBlockerId","yardlineSide","yardlineNumber","gameClock","penaltyCodes","penaltyJerseyNumbers","penaltyYards","preSnapHomeScore","preSnapVisitorScore","passResult","kickLength","kickReturnYardage","playResult","absoluteYardlineNumber","height.x","weight.x","birthDate.x","collegeName.x","Position.x","kickerName","height.y","weight.y","birthDate.y","collegeName.y","Position.y","returnerName"
"2961","46173",41420,2020100401,1988,"(2:16) P.O'Donnell punts 49 yards to IND 26, Center-P.Scales. N.Hines to IND 30 for 4 yards (J.Woods). PENALTY on CHI-C.Patterson, Unsportsmanlike Conduct, 15 yards, enforced at IND 30.",2,4,10,"CHI","Punt","Return",NA,"CHI",25,02:16:00,"UNSd","CHI 84",-15,3,10,NA,49,4,30,35,"6-4",212,"1991-02-22","Miami","P","Pat O'Donnell","5-9",198,"1996-11-12","North Carolina State","RB","Nyheim Hines"
"2962","46173",31018,2020110802,3547,"(5:12) S.Koch punts 48 yards to IND 28, Center-M.Cox. N.Hines to IND 31 for 3 yards (K.Dorsey, M.Harrison). BAL-K.Dorsey was injured during the play.",4,4,2,"BAL","Punt","Return",NA,"BAL",24,05:12:00,NA,NA,NA,10,21,NA,48,3,45,34,"6-1",222,"1982-08-13","Nebraska","P","Sam Koch","5-9",198,"1996-11-12","North Carolina State","RB","Nyheim Hines"
"2963","46173",34723,2020092003,1265,"(9:08) B.Colquitt punts 46 yards to IND 32, Center-A.Cutting. N.Hines to IND 44 for 12 yards (T.Conklin). IND-M.Adams was injured during the play.  PENALTY on IND-I.Rodgers, Tripping, 10 yards, enforced at IND 34.",2,4,8,"MIN","Punt","Return",NA,"MIN",22,09:08:00,"TRP","IND 34",10,7,3,NA,46,2,54,32,"6-3",210,"1985-03-20","Tennessee","P","Britton Colquitt","5-9",198,"1996-11-12","North Carolina State","RB","Nyheim Hines"
"2964","46173",31018,2020110802,238,"(10:26) S.Koch punts 50 yards to IND 24, Center-M.Cox. N.Hines to IND 35 for 11 yards (A.Levine; J.Hill). BAL-K.Dorsey was injured during the play. His return is Questionable.",1,4,4,"BAL","Punt","Return",NA,"BAL",26,10:26:00,NA,NA,NA,0,0,NA,50,11,39,84,"6-1",222,"1982-08-13","Nebraska","P","Sam Koch","5-9",198,"1996-11-12","North Carolina State","RB","Nyheim Hines"
"2965","46173",34615,2019121600,3148,"(12:28) T.Morstead punts 47 yards to IND 15, Center-Z.Wood, fair catch by N.Hines.",4,4,10,"NO","Punt","Fair Catch",NA,"NO",38,12:28:00,NA,NA,NA,34,0,NA,47,NA,47,48,"6-4",235,"1986-03-08","Southern Methodist","P","Thomas Morstead","5-9",198,"1996-11-12","North Carolina State","RB","Nyheim Hines"
"2966","46173",46316,2021010313,1208,"(10:23) L.Cooke punts 61 yards to IND 24, Center-R.Matiscik. N.Hines to IND 32 for 8 yards (J.Giles-Harris, N.Cottrell).",2,4,17,"JAX","Punt","Return",NA,"JAX",15,10:23:00,NA,NA,NA,17,0,NA,61,8,53,25,"6-5",200,"1995-07-28","Mississippi State","P","Logan Cooke","5-9",198,"1996-11-12","North Carolina State","RB","Nyheim Hines"
"2967","46173",46241,2020112204,686,"(4:06) J.Scott punts 39 yards to IND 36, Center-H.Bradley. N.Hines to IND 40 for 4 yards (W.Redmond).",1,4,19,"GB","Punt","Return",NA,"GB",25,04:06:00,NA,NA,NA,7,7,NA,39,4,35,85,"6-6",208,"1995-10-30","Alabama","P","J.K. Scott","5-9",198,"1996-11-12","North Carolina State","RB","Nyheim Hines"
"2968","46173",46316,2019122907,3139,"(10:42) (Punt formation) L.Cooke punts 59 yards to IND 8, Center-M.Orzech. N.Hines to IND 10 for 2 yards (L.Jacobs). PENALTY on IND-M.Tell III, Illegal Block Above the Waist, 5 yards, enforced at IND 10.",4,4,15,"JAX","Punt","Return",NA,"JAX",33,10:42:00,"IBW","IND 39",5,24,20,NA,59,2,62,77,"6-5",200,"1995-07-28","Mississippi State","P","Logan Cooke","5-9",198,"1996-11-12","North Carolina State","RB","Nyheim Hines"
"2969","46173",52599,2020092708,2190,"(10:35) B.Mann punts 40 yards to IND 45, Center-T.Hennessy, fair catch by N.Hines.",3,4,3,"NYJ","Punt","Fair Catch",NA,"NYJ",15,10:35:00,NA,NA,NA,17,7,NA,40,NA,40,95,"5-11",190,"1997-11-24","Texas A&amp;M","P","Braden Mann","5-9",198,"1996-11-12","North Carolina State","RB","Nyheim Hines"
"2970","46174",31018,2018123000,2502,"(12:50) (Punt formation) S.Koch punts 53 yards to CLE 15, Center-M.Cox. A.Callaway to BAL 48 for 37 yards (M.Williams).",3,4,14,"BAL","Punt","Return",NA,"BAL",32,12:50:00,NA,NA,NA,20,7,NA,53,37,16,42,"6-1",222,"1982-08-13","Nebraska","P","Sam Koch","5-11",200,"1997-01-09","Florida","WR","Antonio Callaway"
"2971","46174",31018,2018123000,4148,"(2:00) (Punt formation) S.Koch punts 51 yards to CLE 25, Center-M.Cox. A.Callaway to CLE 26 for 1 yard (A.Levine Sr.).",4,4,11,"BAL","Punt","Return",NA,"BAL",24,02:00:00,NA,NA,NA,26,24,NA,51,1,50,86,"6-1",222,"1982-08-13","Nebraska","P","Sam Koch","5-11",200,"1997-01-09","Florida","WR","Antonio Callaway"
"2972","46174",52791,2020121305,3451,"(10:20) T.Townsend punts 51 yards to MIA 24, Center-J.Winchester. A.Callaway to MIA 25 for 1 yard (A.Watts).",4,4,10,"KC","Punt","Return",NA,"KC",25,10:20:00,NA,NA,NA,17,30,NA,51,1,50,85,"6-2",176,"1996-11-12","Florida","P","Tommy Townsend","5-11",200,"1997-01-09","Florida","WR","Antonio Callaway"
"2973","46174",34593,2018112503,2446,"(12:24) K.Huber punts 48 yards to CLE 24, Center-C.Harris. A.Callaway to CLE 30 for 6 yards (C.Fejedelem). CIN-T.McRae was injured during the play.",3,4,7,"CIN","Punt","Return",NA,"CIN",28,12:24:00,NA,NA,NA,7,35,NA,48,6,42,38,"6-1",211,"1985-07-16","Cincinnati","P","Kevin Huber","5-11",200,"1997-01-09","Florida","WR","Antonio Callaway"
"2974","46174",31018,2018123000,3106,"(3:04) (Punt formation) S.Koch punts 56 yards to CLE 15, Center-M.Cox. A.Callaway ran ob at CLE 23 for 8 yards.",3,4,2,"BAL","Punt","Return",NA,"BAL",29,03:04:00,NA,NA,NA,23,14,NA,56,8,48,39,"6-1",222,"1982-08-13","Nebraska","P","Sam Koch","5-11",200,"1997-01-09","Florida","WR","Antonio Callaway"
"2975","46174",46242,2018093009,125,"(13:25) J.Townsend punts 47 yards to CLE 19, Center-T.Sieg. A.Callaway pushed ob at CLE 28 for 9 yards (M.Lee).",1,4,1,"OAK_LV","Punt","Return",NA,"OAK",34,13:25:00,NA,NA,NA,0,0,NA,47,9,38,76,"6-1",205,"1995-02-14","Florida","P","Johnny Townsend","5-11",200,"1997-01-09","Florida","WR","Antonio Callaway"
"2976","46174",34593,2018122305,461,"(7:04) K.Huber punts 35 yards to CLE 15, Center-C.Harris, fair catch by A.Callaway.",1,4,12,"CIN","Punt","Fair Catch",NA,NA,50,07:04:00,NA,NA,NA,0,0,NA,35,NA,35,60,"6-1",211,"1985-07-16","Cincinnati","P","Kevin Huber","5-11",200,"1997-01-09","Florida","WR","Antonio Callaway"
"2977","46176",46241,2018122309,3195,"(:28) J.Scott punts 24 yards to NYJ 32, Center-H.Bradley. C.Herndon MUFFS catch, ball out of bounds at NYJ 21.",3,4,21,"GB","Punt","Muffed",NA,"GB",44,00:28:00,NA,NA,NA,35,20,NA,35,NA,35,54,"6-6",208,"1995-10-30","Alabama","P","J.K. Scott","6-4",252,"1996-02-23","Miami","TE","Christopher Herndon"
"2978","46182",31018,2018092301,3819,"(7:32) (Punt formation) S.Koch punts 47 yards to DEN 17, Center-M.Cox. D.Hamilton pushed ob at DEN 30 for 13 yards (C.Clark).",4,4,8,"BAL","Punt","Return",NA,"BAL",36,07:32:00,NA,NA,NA,27,14,NA,47,13,34,46,"6-1",222,"1982-08-13","Nebraska","P","Sam Koch","6-1",206,"1995-03-10","Penn State","WR","DaeSean Hamilton"
"2979","46182",29141,2018101800,1346,"(12:47) A.Lee punts 50 yards to DEN 6, Center-A.Brewer, fair catch by D.Hamilton. DEN-D.Hamilton was injured during the play.  PENALTY on ARI-Bra.Williams, Fair Catch Interference, 15 yards, enforced at DEN 6.",2,4,3,"ARI","Punt","Fair Catch",NA,"ARI",44,12:47:00,"FCI","ARI 26",-15,3,28,NA,50,NA,35,66,"6-1",185,"1982-08-11","Pittsburgh","P","Andy Lee","6-1",206,"1995-03-10","Penn State","WR","DaeSean Hamilton"
"2980","46182",31018,2018092301,2126,"(1:00) (Punt formation) S.Koch punts 57 yards to DEN 9, Center-M.Cox. D.Hamilton to DEN 15 for 6 yards (P.Onwuasor).",2,4,11,"BAL","Punt","Return",NA,"BAL",34,01:00:00,NA,NA,NA,17,14,NA,57,6,51,76,"6-1",222,"1982-08-13","Nebraska","P","Sam Koch","6-1",206,"1995-03-10","Penn State","WR","DaeSean Hamilton"
"2981","46182",29926,2018100100,3000,"(:38) D.Colquitt punts 42 yards to DEN 24, Center-J.Winchester, fair catch by D.Hamilton.",3,4,1,"KC","Punt","Fair Catch",NA,"KC",34,00:38:00,NA,NA,NA,20,13,NA,42,NA,42,76,"6-3",210,"1982-05-06","Tennessee","P","Dustin Colquitt","6-1",206,"1995-03-10","Penn State","WR","DaeSean Hamilton"
"2982","46182",31018,2018092301,3423,"(14:16) (Punt formation) S.Koch punts 45 yards to DEN 33, Center-M.Cox. D.Hamilton to DEN 45 for 12 yards (T.Bowser).",4,4,6,"BAL","Punt","Return",NA,"BAL",22,14:16:00,NA,NA,NA,27,14,NA,45,12,33,32,"6-1",222,"1982-08-13","Nebraska","P","Sam Koch","6-1",206,"1995-03-10","Penn State","WR","DaeSean Hamilton"
"2983","46182",43524,2018100706,3032,"(1:09) L.Edwards punts 46 yards to DEN 5, Center-T.Hennessy, fair catch by D.Hamilton.",3,4,1,"NYJ","Punt","Fair Catch",NA,"NYJ",49,01:09:00,NA,NA,NA,24,10,NA,46,NA,46,59,"6-4",209,"1992-04-27","Sam Houston State","P","Lachlan Edwards","6-1",206,"1995-03-10","Penn State","WR","DaeSean Hamilton"
"2984","46182",38815,2018101409,1649,"(4:25) J.Hekker punts 30 yards to DEN 13, Center-J.McQuaide, fair catch by D.Hamilton.",2,4,6,"LA","Punt","Fair Catch",NA,"DEN",43,04:25:00,NA,NA,NA,3,13,NA,30,NA,30,67,"6-5",241,"1990-02-08","Oregon State","P","Johnny Hekker","6-1",206,"1995-03-10","Penn State","WR","DaeSean Hamilton"
"2985","46182",31018,2018092301,1121,"(13:50) (Punt formation) S.Koch punts 48 yards to DEN 8, Center-M.Cox, fair catch by D.Hamilton.",2,4,7,"BAL","Punt","Fair Catch",NA,"BAL",44,13:50:00,NA,NA,NA,10,14,NA,48,NA,48,66,"6-1",222,"1982-08-13","Nebraska","P","Sam Koch","6-1",206,"1995-03-10","Penn State","WR","DaeSean Hamilton"
"2986","46211",40600,2020122010,126,"(13:01) T.Way punts 44 yards to SEA 30, Center-N.Sundberg. D.Reed to SEA 45 for 15 yards (D.Johnson; K.Hudson).",1,4,9,"WAS","Punt","Return",NA,"WAS",26,13:01:00,NA,NA,NA,0,0,NA,44,15,29,36,"6-1",220,"1990-04-18","Oklahoma","P","Tress Way","5-9",188,"1996-11-11","Kansas State","FS","D.J. Reed"
"2987","46211",52599,2020121309,737,"(2:54) B.Mann punts 32 yards to SEA 30, Center-T.Hennessy, fair catch by D.Reed.",1,4,8,"NYJ","Punt","Fair Catch",NA,"NYJ",38,02:54:00,NA,NA,NA,7,3,NA,32,NA,32,48,"5-11",190,"1997-11-24","Texas A&amp;M","P","Braden Mann","5-9",188,"1996-11-11","Kansas State","FS","D.J. Reed"
"2988","46211",40600,2020122010,2634,"(7:03) T.Way punts 43 yards to SEA 40, Center-N.Sundberg. D.Reed MUFFS catch, and recovers at SEA 41. D.Reed to SEA 42 for 1 yard (K.Hudson; T.Apke).",3,4,3,"WAS","Punt","Muffed",NA,"WAS",17,07:03:00,NA,NA,NA,3,20,NA,43,1,41,27,"6-1",220,"1990-04-18","Oklahoma","P","Tress Way","5-9",188,"1996-11-11","Kansas State","FS","D.J. Reed"
"2989","46211",45603,2020113000,1157,"(13:49) C.Johnston punts 57 yards to SEA 20, Center-R.Lovato. D.Reed to SEA 32 for 12 yards (M.Epps).",2,4,14,"PHI","Punt","Return",NA,"PHI",23,13:49:00,NA,NA,NA,0,0,NA,57,12,45,87,"5-11",194,"1992-02-24","Ohio State","P","Cameron Johnston","5-9",188,"1996-11-11","Kansas State","FS","D.J. Reed"
"2990","46211",52599,2020121309,2689,"(7:00) B.Mann punts 36 yards to NYJ 40, Center-T.Hennessy. D.Reed to NYJ 40 for no gain (A.Maulet).",3,4,16,"NYJ","Punt","Return",NA,"NYJ",4,07:00:00,NA,NA,NA,30,3,NA,36,0,36,106,"5-11",190,"1997-11-24","Texas A&amp;M","P","Braden Mann","5-9",188,"1996-11-11","Kansas State","FS","D.J. Reed"
"2991","46211",52599,2020121309,3023,"(1:34) B.Mann punts 42 yards to SEA 41, Center-T.Hennessy, fair catch by D.Reed.",3,4,18,"NYJ","Punt","Fair Catch",NA,"NYJ",17,01:34:00,NA,NA,NA,37,3,NA,42,NA,42,93,"5-11",190,"1997-11-24","Texas A&amp;M","P","Braden Mann","5-9",188,"1996-11-11","Kansas State","FS","D.J. Reed"
"2992","46211",40600,2020122010,873,"(:20) T.Way punts 41 yards to SEA 31, Center-N.Sundberg, fair catch by D.Reed.",1,4,9,"WAS","Punt","Fair Catch",NA,"WAS",28,00:20:00,NA,NA,NA,0,3,NA,41,NA,41,38,"6-1",220,"1990-04-18","Oklahoma","P","Tress Way","5-9",188,"1996-11-11","Kansas State","FS","D.J. Reed"
"2993","46211",47893,2021010315,283,"(10:58) M.Wishnowsky punts 49 yards to SEA 17, Center-C.Holba, fair catch by D.Reed.",1,4,1,"SF","Punt","Fair Catch",NA,"SF",34,10:58:00,NA,NA,NA,0,0,NA,49,NA,49,44,"6-2",220,"1992-03-02","Utah","P","Mitch Wishnowsky","5-9",188,"1996-11-11","Kansas State","FS","D.J. Reed"
"2994","46211",47893,2021010315,553,"(6:41) M.Wishnowsky punts 40 yards to SEA 32, Center-C.Holba, fair catch by D.Reed.",1,4,3,"SF","Punt","Fair Catch",NA,"SF",28,06:41:00,NA,NA,NA,0,0,NA,40,NA,40,38,"6-2",220,"1992-03-02","Utah","P","Mitch Wishnowsky","5-9",188,"1996-11-11","Kansas State","FS","D.J. Reed"
"2995","46211",38815,2020122711,2240,"(:49) J.Hekker punts 50 yards to SEA 16, Center-J.McQuaide, fair catch by D.Reed.",2,4,1,"LA","Punt","Fair Catch",NA,"LA",34,00:49:00,NA,NA,NA,6,6,NA,50,NA,50,76,"6-5",241,"1990-02-08","Oregon State","P","Johnny Hekker","5-9",188,"1996-11-11","Kansas State","FS","D.J. Reed"
"2996","46211",52599,2020121309,504,"(6:00) B.Mann punts 42 yards to SEA 32, Center-T.Hennessy. D.Reed to SEA 46 for 14 yards (T.Hennessy; A.Maulet).",1,4,9,"NYJ","Punt","Return",NA,"NYJ",26,06:00:00,NA,NA,NA,7,3,NA,42,14,28,36,"5-11",190,"1997-11-24","Texas A&amp;M","P","Braden Mann","5-9",188,"1996-11-11","Kansas State","FS","D.J. Reed"
"2997","46211",47893,2021010315,1359,"(8:17) M.Wishnowsky punts 45 yards to SEA 35, Center-C.Holba. D.Reed to SEA 42 for 7 yards (D.Flannigan-Fowles; M.Cole). PENALTY on SEA-F.Swain, Illegal Block Above the Waist, 10 yards, enforced at SEA 42.",2,4,15,"SF","Punt","Return",NA,"SF",20,08:17:00,"IBW","SEA 18",10,0,6,NA,45,7,48,90,"6-2",220,"1992-03-02","Utah","P","Mitch Wishnowsky","5-9",188,"1996-11-11","Kansas State","FS","D.J. Reed"
"2998","46211",45603,2020113000,1450,"(9:35) C.Johnston punts 45 yards to SEA 27, Center-R.Lovato. D.Reed to SEA 34 for 7 yards (D.Taylor).",2,4,2,"PHI","Punt","Return",NA,"PHI",28,09:35:00,NA,NA,NA,0,7,NA,45,7,38,82,"5-11",194,"1992-02-24","Ohio State","P","Cameron Johnston","5-9",188,"1996-11-11","Kansas State","FS","D.J. Reed"
"2999","46211",47893,2021010315,928,"(:40) M.Wishnowsky punts 49 yards to SEA 23, Center-C.Holba. D.Reed to SEA 30 for 7 yards (M.Cole).",1,4,7,"SF","Punt","Return",NA,"SF",28,00:40:00,NA,NA,NA,0,3,NA,49,7,42,38,"6-2",220,"1992-03-02","Utah","P","Mitch Wishnowsky","5-9",188,"1996-11-11","Kansas State","FS","D.J. Reed"
"3000","46211",47893,2021010315,3258,"(7:52) M.Wishnowsky punts 44 yards to SEA 15, Center-C.Holba, fair catch by D.Reed.",4,4,5,"SF","Punt","Fair Catch",NA,"SF",41,07:52:00,NA,NA,NA,16,12,NA,44,NA,44,51,"6-2",220,"1992-03-02","Utah","P","Mitch Wishnowsky","5-9",188,"1996-11-11","Kansas State","FS","D.J. Reed"
"3001","46211",40600,2020122010,530,"(6:19) T.Way punts 54 yards to SEA 17, Center-N.Sundberg. D.Reed to SEA 20 for 3 yards (K.Hudson).",1,4,17,"WAS","Punt","Return",NA,"WAS",29,06:19:00,NA,NA,NA,0,3,NA,54,3,51,39,"6-1",220,"1990-04-18","Oklahoma","P","Tress Way","5-9",188,"1996-11-11","Kansas State","FS","D.J. Reed"
"3002","46211",38815,2020122711,869,"(:51) J.Hekker punts 40 yards to SEA 39, Center-J.McQuaide, fair catch by D.Reed.",1,4,1,"LA","Punt","Fair Catch",NA,"LA",21,00:51:00,NA,NA,NA,0,3,NA,40,NA,40,31,"6-5",241,"1990-02-08","Oregon State","P","Johnny Hekker","5-9",188,"1996-11-11","Kansas State","FS","D.J. Reed"
"3003","46211",38815,2020122711,154,"(13:46) J.Hekker punts 47 yards to SEA 34, Center-J.McQuaide. D.Reed to SEA 46 for 12 yards (X.Jones).",1,4,1,"LA","Punt","Return",NA,"LA",19,13:46:00,NA,NA,NA,0,0,NA,47,12,35,29,"6-5",241,"1990-02-08","Oregon State","P","Johnny Hekker","5-9",188,"1996-11-11","Kansas State","FS","D.J. Reed"
"3004","46213",45153,2019120808,2507,"(12:09) R.Sanchez punts 36 yards to TB 13, Center-L.Rhodes, fair catch by J.Watson. PENALTY on IND-A.Walker, Offensive Holding, 10 yards, enforced at TB 13.",3,4,11,"IND","Punt","Fair Catch",NA,"TB",49,12:09:00,"OH","IND 50",-10,21,27,NA,36,NA,26,59,"6-0",195,"1994-09-08","Hawaii","P","Rigoberto Sanchez","6-3",215,"1996-04-04","Pennsylvania","WR","Justin Watson"
"3005","46213",45153,2019120808,3168,"(1:51) R.Sanchez punts 47 yards to TB 19, Center-L.Rhodes, fair catch by J.Watson.",3,4,1,"IND","Punt","Fair Catch",NA,"IND",34,01:51:00,NA,NA,NA,28,35,NA,47,NA,47,76,"6-0",195,"1994-09-08","Hawaii","P","Rigoberto Sanchez","6-3",215,"1996-04-04","Pennsylvania","WR","Justin Watson"
"3006","46213",45153,2019120808,951,"(1:24) R.Sanchez punts 43 yards to TB 32, Center-L.Rhodes. J.Watson to TB 39 for 7 yards (B.Okereke).",1,4,10,"IND","Punt","Return",NA,"IND",25,01:24:00,NA,NA,NA,7,10,NA,43,7,36,35,"6-0",195,"1994-09-08","Hawaii","P","Rigoberto Sanchez","6-3",215,"1996-04-04","Pennsylvania","WR","Justin Watson"
"3007","46213",40113,2019121502,1170,"(12:47) S.Martin punts 53 yards to TB 33, Center-D.Muhlbach, fair catch by J.Watson.",2,4,9,"DET","Punt","Fair Catch",NA,"DET",14,12:47:00,NA,NA,NA,0,14,NA,53,NA,53,24,"6-1",211,"1990-02-27","Appalachian State","P","Sam Martin","6-3",215,"1996-04-04","Pennsylvania","WR","Justin Watson"
"3008","46213",40113,2019121502,905,"(1:45) S.Martin punts 53 yards to TB 25, Center-D.Muhlbach, fair catch by J.Watson.",1,4,13,"DET","Punt","Fair Catch",NA,"DET",22,01:45:00,NA,NA,NA,0,14,NA,53,NA,53,88,"6-1",211,"1990-02-27","Appalachian State","P","Sam Martin","6-3",215,"1996-04-04","Pennsylvania","WR","Justin Watson"
"3009","46213",45153,2019120808,1120,"(14:56) R.Sanchez punts 51 yards to TB 25, Center-L.Rhodes. J.Watson pushed ob at TB 21 for -4 yards (J.Wilkins).",2,4,11,"IND","Punt","Return",NA,"IND",24,14:56:00,NA,NA,NA,14,10,NA,51,-4,55,86,"6-0",195,"1994-09-08","Hawaii","P","Rigoberto Sanchez","6-3",215,"1996-04-04","Pennsylvania","WR","Justin Watson"
"3010","46234",29177,2018120208,1565,"(3:50) (Punt formation) D.Jones punts 4 yards to LAC 28, Center-M.Windt. J.Samuels MUFFS catch, recovered by PIT-J.Dangerfield at LAC 34. Punt was deflected by 54-Fort.",2,4,3,"LAC","Punt","Muffed",NA,"LAC",24,03:50:00,NA,NA,NA,13,7,NA,10,NA,10,34,"6-2",221,"07/05/1980","LSU","P","Donnie Jones","6-0",225,"1996-07-20","North Carolina State","RB","Jaylen Samuels"
"3011","46239",31018,2018111801,981,"(:08) (Punt formation) S.Koch punts 42 yards to CIN 43, Center-M.Cox, fair catch by D.Phillips.",1,4,7,"BAL","Punt","Fair Catch",NA,"BAL",15,00:08:00,NA,NA,NA,7,0,NA,42,NA,42,25,"6-1",222,"1982-08-13","Nebraska","P","Sam Koch","5-10",190,"1995-06-26","Western Michigan","CB","Darius Phillips"
"3012","46239",31018,2018091300,122,"(13:37) S.Koch punts 55 yards to CIN 20, Center-M.Cox. D.Phillips MUFFS catch, and recovers at CIN 15. D.Phillips to CIN 31 for 16 yards (J.Allen).",1,4,10,"BAL","Punt","Muffed",NA,"BAL",25,13:37:00,NA,NA,NA,0,0,NA,60,16,44,35,"6-1",222,"1982-08-13","Nebraska","P","Sam Koch","5-10",190,"1995-06-26","Western Michigan","CB","Darius Phillips"
"3013","46239",31018,2018091300,1023,"(4:06) S.Koch punts 59 yards to CIN 20, Center-M.Cox. D.Phillips to CIN 28 for 8 yards (K.Young).",1,4,14,"BAL","Punt","Return",NA,"BAL",21,04:06:00,NA,NA,NA,14,0,NA,59,8,51,31,"6-1",222,"1982-08-13","Nebraska","P","Sam Koch","5-10",190,"1995-06-26","Western Michigan","CB","Darius Phillips"
"3014","46239",45296,2019122208,884,"(2:31) (Punt formation) M.Haack punts 57 yards to CIN 21, Center-T.Pepper. D.Phillips to CIN 20 for -1 yards (P.Laird).",1,4,3,"MIA","Punt","Return",NA,"MIA",22,02:31:00,NA,NA,NA,14,0,NA,57,-1,58,32,"6-0",205,"1994-07-25","Arizona State","P","Matt Haack","5-10",190,"1995-06-26","Western Michigan","CB","Darius Phillips"
"3015","46239",47946,2019121501,3068,"(12:21) (Punt formation) J.Bailey punts 50 yards to CIN 20, Center-J.Cardona. D.Phillips to CIN 29 for 9 yards (M.Slater; J.Bentley).",4,4,3,"NE","Punt","Return",NA,"NE",30,12:21:00,NA,NA,NA,10,27,NA,50,9,41,80,"6-2",205,"1997-06-18","Stanford","P","Jake Bailey","5-10",190,"1995-06-26","Western Michigan","CB","Darius Phillips"
"3016","46239",48139,2019120802,2084,"(1:11) (Punt formation) J.Gillan punts 54 yards to CIN 33, Center-C.Hughlett. D.Phillips to CIN 40 for 7 yards (A.Taylor; D.Hilliard). PENALTY on CIN-S.Morgan, Face Mask (15 Yards), 15 yards, enforced at CIN 33.",2,4,5,"CLE","Punt","Return",NA,"CLE",13,01:11:00,"FMM","CIN 17",15,14,13,NA,54,0,69,97,"6-1",207,"1997-07-04","Arkansas-Pine Bluff","P","Jamie Gillan","5-10",190,"1995-06-26","Western Michigan","CB","Darius Phillips"
"3017","46239",47946,2019121501,2732,"(4:08) (Punt formation) J.Bailey punts 40 yards to CIN 28, Center-J.Cardona, fair catch by D.Phillips.",3,4,2,"NE","Punt","Fair Catch",NA,"NE",32,04:08:00,NA,NA,NA,10,27,NA,40,NA,40,42,"6-2",205,"1997-06-18","Stanford","P","Jake Bailey","5-10",190,"1995-06-26","Western Michigan","CB","Darius Phillips"
"3018","46256",34593,2020111505,3874,"(13:27) K.Huber punts 49 yards to PIT 43, Center-C.Harris. R.McCloud to CIN 15 for 42 yards (G.Pratt).",4,4,5,"CIN","Punt","Return",NA,"CIN",8,13:27:00,NA,NA,NA,29,7,NA,49,42,7,18,"6-1",211,"1985-07-16","Cincinnati","P","Kevin Huber","5-9",190,"1996-10-15","Clemson","WR","Ray-Ray McCloud"
"3019","46256",33338,2020102512,2184,"(13:30) B.Kern punts 61 yards to PIT 19, Center-B.Brinkley. R.McCloud to PIT 34 for 15 yards (W.Compton).",3,4,16,"TEN","Punt","Return",NA,"TEN",20,13:30:00,NA,NA,NA,7,24,NA,61,15,46,30,"6-2",214,"1986-02-17","Toledo","P","Brett Kern","5-9",190,"1996-10-15","Clemson","WR","Ray-Ray McCloud"
"3020","46256",42508,2019091200,880,"(:51) B.Pinion punts 41 yards to CAR 25, Center-Z.Triner. R.McCloud MUFFS catch, touched at CAR 26, recovered by CAR-D.Jackson at CAR 23. D.Jackson to CAR 22 for -1 yards (S.Bunting).",1,4,1,"TB","Punt","Muffed",NA,"TB",34,00:51:00,NA,NA,NA,3,3,NA,41,NA,44,76,"6-5",240,"1994-06-01","Clemson","P","Bradley Pinion","5-9",190,"1996-10-15","Clemson","WR","Ray-Ray McCloud"
"3021","46256",46316,2020112205,2698,"(5:07) L.Cooke punts 47 yards to PIT 29, Center-R.Matiscik, fair catch by R.McCloud.",3,4,6,"JAX","Punt","Fair Catch",NA,"JAX",24,05:07:00,NA,NA,NA,3,17,NA,47,NA,47,86,"6-5",200,"1995-07-28","Mississippi State","P","Logan Cooke","5-9",190,"1996-10-15","Clemson","WR","Ray-Ray McCloud"
"3022","46256",48139,2020101806,975,"(14:11) J.Gillan punts 30 yards to PIT 12, Center-C.Hughlett, fair catch by R.McCloud.",2,4,9,"CLE","Punt","Fair Catch",NA,"PIT",42,14:11:00,NA,NA,NA,10,0,NA,30,NA,30,68,"6-1",207,"1997-07-04","Arkansas-Pine Bluff","P","Jamie Gillan","5-9",190,"1996-10-15","Clemson","WR","Ray-Ray McCloud"
"3023","46256",40600,2020120702,3162,"(4:30) T.Way punts 52 yards to PIT 7, Center-N.Sundberg. R.McCloud to PIT 18 for 11 yards (J.Sprinkle).",3,4,3,"WAS","Punt","Return",NA,"WAS",41,04:30:00,NA,NA,NA,14,10,NA,52,11,41,51,"6-1",220,"1990-04-18","Oklahoma","P","Tress Way","5-9",190,"1996-10-15","Clemson","WR","Ray-Ray McCloud"
